suj,bloc,cue,attend,correct,rt
p013,fix-fix,pre,first,1,0.633733987808228
p013,fix-fix,retro,first,1,0.511303901672363
p013,fix-fix,retro,first,1,0.378681898117065
p013,fix-fix,retro,first,0,0.501015901565552
p013,fix-fix,retro,second,1,0.601567029953003
p013,fix-fix,retro,second,1,0.429827928543091
p013,fix-fix,retro,first,1,0.388350009918213
p013,fix-fix,pre,second,1,2.31852912902832
p013,fix-fix,pre,first,1,0.559619903564453
p013,fix-fix,retro,first,1,0.538953065872192
p013,jit-fix,pre,second,1,0.613502025604248
p013,jit-fix,pre,second,1,0.480283975601196
p013,jit-fix,retro,first,1,0.940787076950073
p013,jit-fix,pre,first,1,0.626737117767334
p013,jit-fix,retro,second,0,0.549057006835938
p013,jit-fix,pre,second,1,0.412416934967041
p013,jit-fix,retro,first,1,0.527043104171753
p013,jit-fix,pre,second,1,0.657373905181885
p013,jit-fix,pre,second,1,0.539628028869629
p013,jit-fix,retro,second,1,0.458678007125854
p013,jit-fix,retro,second,1,0.445602893829346
p013,jit-fix,retro,first,1,0.420990943908691
p013,jit-fix,retro,second,0,0.4340500831604
p013,jit-fix,pre,first,1,1.32476711273193
p013,jit-fix,retro,second,1,0.557615041732788
p013,jit-fix,pre,second,0,4.44220089912415
p013,jit-fix,pre,second,1,0.474122047424316
p013,jit-fix,retro,first,1,0.587247133255005
p013,jit-fix,retro,second,1,0.487360000610352
p013,jit-fix,pre,first,1,0.544960975646973
p013,jit-fix,retro,second,1,0.551064968109131
p013,jit-fix,pre,second,1,0.501189947128296
p013,jit-fix,pre,second,1,0.420156002044678
p013,jit-fix,pre,first,1,0.46436595916748
p013,jit-fix,pre,second,1,0.447494029998779
p013,jit-fix,pre,first,1,0.41261100769043
p013,jit-fix,pre,second,1,1.20535612106323
p013,jit-fix,pre,second,1,22.1427140235901
p013,jit-fix,retro,first,1,0.471356868743896
p013,jit-fix,pre,second,1,0.413947105407715
p013,jit-fix,pre,first,1,0.427773952484131
p013,jit-fix,retro,first,1,0.540810108184814
p013,jit-fix,retro,first,1,0.443284034729004
p013,jit-fix,pre,second,1,1.6238911151886
p013,jit-fix,retro,second,1,0.507283926010132
p013,jit-fix,pre,first,0,0.475421905517578
p013,jit-fix,retro,first,1,3.33498501777649
p013,jit-fix,retro,second,1,0.477185010910034
p013,jit-fix,pre,first,1,0.414981842041016
p013,jit-fix,pre,first,1,0.474584102630615
p013,jit-fix,retro,second,1,0.548462152481079
p013,jit-fix,pre,first,1,0.546262979507446
p013,jit-fix,retro,second,1,0.464472055435181
p013,jit-fix,retro,first,1,1.10759806632996
p013,jit-fix,pre,first,1,0.53408408164978
p013,jit-fix,retro,second,1,1.4904899597168
p013,jit-fix,retro,second,1,0.520854949951172
p013,jit-fix,retro,first,1,0.546994924545288
p013,jit-fix,retro,second,1,0.50134015083313
p013,jit-fix,pre,first,1,0.530846118927002
p013,jit-fix,pre,first,1,0.426568984985352
p013,jit-fix,retro,first,1,0.362308025360107
p013,jit-fix,pre,first,1,8.05297994613647
p013,jit-fix,pre,second,1,0.48155403137207
p013,jit-fix,retro,first,0,0.69357705116272
p013,jit-fix,retro,first,1,1.24097180366516
p013,jit-fix,retro,first,1,0.965668916702271
p013,jit-fix,retro,second,1,0.564408779144287
p013,jit-fix,pre,first,1,1.37286591529846
p013,jit-fix,retro,second,1,0.557018995285034
p013,jit-fix,retro,first,1,0.561172962188721
p013,jit-fix,pre,second,1,0.651814937591553
p013,jit-fix,pre,first,1,0.608880043029785
p013,jit-fix,retro,first,1,0.900608062744141
p013,fix-jit,retro,second,1,0.416857957839966
p013,fix-jit,pre,first,1,0.533298015594482
p013,fix-jit,pre,second,1,0.812993049621582
p013,fix-jit,pre,second,0,1.03017520904541
p013,fix-jit,retro,first,0,10.9899191856384
p013,fix-jit,pre,second,1,0.380274057388306
p013,fix-jit,retro,second,1,0.493897914886475
p013,fix-jit,retro,second,1,0.550045967102051
p013,fix-jit,retro,first,1,0.604623079299927
p013,fix-jit,pre,second,1,0.611264944076538
p013,fix-jit,pre,first,0,0.774836778640747
p013,fix-jit,retro,first,0,0.996016979217529
p013,fix-jit,pre,second,1,0.597732067108154
p013,fix-jit,pre,first,1,0.510567903518677
p013,fix-jit,retro,second,1,0.442850828170776
p013,fix-jit,pre,first,1,0.504395961761475
p013,fix-jit,pre,second,0,41.9672892093658
p013,fix-jit,retro,first,1,0.659435033798218
p013,fix-jit,retro,second,1,0.370345115661621
p013,fix-jit,pre,first,1,0.587871074676514
p013,fix-jit,retro,second,1,4.5923810005188
p013,fix-jit,retro,second,1,0.499927043914795
p013,fix-jit,pre,second,1,1.22217297554016
p013,fix-jit,retro,first,1,0.498430967330933
p013,fix-jit,pre,second,0,0.751582145690918
p013,fix-jit,pre,first,1,1.63460493087769
p013,fix-jit,pre,first,0,2.46875786781311
p013,fix-jit,retro,first,1,0.393546104431152
p013,fix-jit,retro,first,0,39.8132870197296
p013,fix-jit,retro,second,1,2.97607588768005
p013,fix-jit,pre,first,0,1.60667204856873
p013,fix-jit,pre,second,1,1.48437094688416
p013,fix-jit,pre,second,1,0.453670024871826
p013,fix-jit,retro,first,1,8.29109287261963
p013,fix-jit,pre,second,0,0.691354990005493
p013,fix-jit,retro,first,1,0.494447946548462
p013,fix-jit,pre,first,1,1.21504092216492
p013,fix-jit,retro,second,0,8.18964195251465
p013,fix-jit,retro,second,1,0.855281114578247
p013,fix-jit,pre,second,1,0.499382972717285
p013,fix-jit,pre,first,0,4.57052183151245
p013,fix-jit,retro,first,0,0.624561071395874
p013,fix-jit,pre,first,1,3.91665101051331
p013,fix-jit,pre,first,1,0.423187017440796
p013,fix-jit,retro,second,1,0.537758111953735
p013,fix-jit,pre,second,1,0.735888004302979
p013,fix-jit,retro,second,1,0.397751808166504
p013,fix-jit,retro,first,1,0.443217039108276
p013,fix-jit,pre,second,1,0.497236013412476
p013,fix-jit,retro,second,0,1.9692919254303
p013,fix-jit,retro,second,1,0.477630138397217
p013,fix-jit,pre,first,1,2.22302985191345
p013,fix-jit,retro,first,1,0.351253032684326
p013,fix-jit,pre,second,1,0.373301982879639
p013,fix-jit,retro,second,0,4.87180614471436
p013,fix-jit,retro,first,1,0.46783709526062
p013,fix-jit,retro,first,1,0.509500980377197
p013,fix-jit,retro,second,1,0.472234010696411
p013,fix-jit,retro,first,1,0.670459985733032
p013,fix-jit,pre,first,1,0.713482856750488
p013,fix-jit,pre,first,1,0.461580038070679
p013,fix-jit,retro,first,0,0.356538772583008
p013,fix-jit,pre,first,1,1.26128196716309
p013,fix-jit,pre,second,1,0.589754104614258
p014,fix-fix,retro,second,1,0.885154962539673
p014,fix-fix,retro,first,1,0.680150985717773
p014,fix-fix,pre,first,1,0.542696952819824
p014,fix-fix,retro,second,1,0.639718055725098
p014,fix-fix,retro,first,1,0.609772920608521
p014,fix-fix,retro,second,1,0.599395990371704
p014,fix-fix,retro,second,1,0.672785043716431
p014,fix-fix,pre,second,1,0.489547967910767
p014,fix-fix,pre,second,0,0.465574979782104
p014,fix-fix,retro,second,1,0.670298099517822
p014,fix-fix,pre,first,1,1.2338879108429
p014,fix-fix,retro,first,1,0.640007019042969
p014,fix-fix,pre,second,1,0.449235916137695
p014,fix-fix,pre,second,1,0.481396913528442
p014,fix-fix,pre,first,1,0.692755937576294
p014,fix-fix,pre,first,1,0.519708156585693
p014,fix-fix,pre,first,1,0.478984832763672
p014,fix-fix,pre,first,1,0.751149892807007
p014,fix-fix,retro,second,1,1.5664689540863
p014,fix-fix,retro,second,1,0.534006834030151
p014,fix-fix,pre,second,0,0.910467863082886
p014,fix-fix,retro,second,1,0.53352689743042
p014,fix-fix,retro,first,0,1.42474102973938
p014,fix-fix,retro,first,0,5.18381714820862
p014,fix-fix,retro,first,1,0.40803599357605
p014,fix-fix,pre,first,1,0.517875909805298
p014,fix-fix,pre,first,1,0.528121948242188
p014,fix-fix,retro,first,1,0.641513109207153
p014,fix-fix,retro,first,0,0.439740180969238
p014,fix-fix,retro,second,1,0.448761940002441
p014,fix-fix,retro,first,1,0.458692073822021
p014,fix-fix,retro,second,1,0.462372064590454
p014,fix-fix,pre,second,1,0.552609920501709
p014,fix-fix,pre,first,1,0.4393150806427
p014,fix-fix,retro,first,1,0.529590129852295
p014,fix-fix,pre,first,1,0.469305038452148
p014,fix-fix,pre,second,1,0.40178394317627
p014,fix-fix,pre,second,1,0.549136877059937
p014,fix-fix,retro,first,0,1.02082800865173
p014,fix-fix,retro,first,1,0.479266881942749
p014,fix-fix,pre,second,1,0.720408916473389
p014,fix-fix,pre,second,1,0.533869028091431
p014,fix-fix,retro,first,1,0.499030828475952
p014,fix-fix,pre,second,1,0.549649000167847
p014,fix-fix,pre,second,1,0.633584976196289
p014,fix-fix,retro,second,1,0.534404993057251
p014,fix-fix,pre,first,0,0.499397993087769
p014,fix-fix,pre,second,1,0.408797025680542
p014,fix-fix,retro,first,1,0.417093992233276
p014,fix-fix,pre,second,0,1.93710398674011
p014,fix-fix,retro,first,1,0.450475215911865
p014,fix-fix,retro,second,1,0.49930477142334
p014,fix-fix,pre,first,1,0.551164150238037
p014,fix-fix,retro,first,0,0.429670810699463
p014,fix-fix,retro,second,1,0.632337093353271
p014,fix-fix,retro,second,1,0.501672029495239
p014,fix-fix,pre,first,1,0.489845991134644
p014,fix-fix,pre,second,1,0.88283109664917
p014,fix-fix,pre,second,1,0.510127067565918
p014,fix-fix,retro,second,1,0.498806953430176
p014,fix-fix,pre,first,1,0.780350923538208
p014,fix-fix,pre,first,1,0.529630899429321
p014,fix-fix,pre,first,1,0.52844500541687
p014,fix-fix,retro,second,1,0.438951015472412
p014,fix-jit,pre,second,1,0.780846834182739
p014,fix-jit,pre,first,1,0.478422880172729
p014,fix-jit,pre,second,1,2.06520986557007
p014,fix-jit,pre,first,1,0.557265043258667
p014,fix-jit,retro,first,1,0.419030904769897
p014,fix-jit,pre,second,1,0.429199934005737
p014,fix-jit,pre,second,1,0.961180925369263
p014,fix-jit,pre,second,1,0.538007020950317
p014,fix-jit,retro,second,0,0.540205955505371
p014,fix-jit,pre,second,1,0.450325965881348
p014,fix-jit,retro,first,1,0.469162940979004
p014,fix-jit,pre,first,1,0.414295196533203
p014,fix-jit,pre,first,1,0.518188953399658
p014,fix-jit,retro,first,1,0.517949104309082
p014,fix-jit,retro,first,1,0.549355030059814
p014,fix-jit,pre,second,1,0.48117995262146
p014,fix-jit,pre,second,1,0.428673028945923
p014,fix-jit,retro,second,1,0.513394117355347
p014,fix-jit,retro,first,1,0.503151893615723
p014,fix-jit,retro,second,1,0.479804992675781
p014,fix-jit,retro,second,1,0.457921981811523
p014,fix-jit,pre,first,1,0.599323034286499
p014,fix-jit,pre,second,0,0.511663913726807
p014,fix-jit,pre,second,1,0.439800024032593
p014,fix-jit,retro,second,1,0.569409132003784
p014,fix-jit,pre,second,1,1.09859895706177
p014,fix-jit,pre,first,1,0.556433916091919
p014,fix-jit,retro,second,1,0.541455030441284
p014,fix-jit,pre,second,1,0.498438119888306
p014,fix-jit,retro,second,0,0.420699119567871
p014,fix-jit,retro,first,1,0.433116912841797
p014,fix-jit,pre,second,0,4.10759997367859
p014,fix-jit,pre,first,1,0.478044986724854
p014,fix-jit,retro,first,1,0.585337162017822
p014,fix-jit,retro,first,1,0.49667501449585
p014,fix-jit,retro,first,1,0.480640172958374
p014,fix-jit,retro,first,1,0.440587997436523
p014,fix-jit,retro,second,1,0.538306951522827
p014,fix-jit,pre,second,1,0.688525915145874
p014,fix-jit,pre,first,1,0.491713047027588
p014,fix-jit,pre,first,1,1.20388913154602
p014,fix-jit,pre,first,1,0.438951969146729
p014,fix-jit,pre,first,1,0.518794059753418
p014,fix-jit,retro,second,1,0.504343032836914
p014,fix-jit,retro,first,1,0.478487014770508
p014,fix-jit,retro,first,1,0.508736848831177
p014,fix-jit,pre,first,1,0.569177150726318
p014,fix-jit,pre,first,1,0.658226013183594
p014,fix-jit,retro,second,0,0.541630983352661
p014,fix-jit,pre,first,1,0.544625997543335
p014,fix-jit,pre,second,0,1.14672517776489
p014,fix-jit,retro,first,1,0.49826717376709
p014,fix-jit,retro,second,1,0.568773031234741
p014,fix-jit,retro,first,1,0.486021041870117
p014,fix-jit,retro,second,1,0.528342962265015
p014,fix-jit,pre,first,0,2.4486711025238
p014,fix-jit,retro,second,1,0.453286170959473
p014,fix-jit,retro,second,1,0.516442060470581
p014,fix-jit,pre,first,0,0.430135011672974
p014,fix-jit,retro,second,1,0.476341009140015
p014,fix-jit,retro,first,0,0.416874885559082
p014,fix-jit,retro,second,1,4.07875084877014
p014,fix-jit,retro,first,1,0.597662925720215
p014,fix-jit,pre,second,1,0.491464853286743
p014,jit-fix,pre,second,1,0.641817092895508
p014,jit-fix,pre,second,1,0.600322961807251
p014,jit-fix,retro,second,1,0.529490947723389
p014,jit-fix,retro,second,1,0.479176044464111
p014,jit-fix,retro,first,1,0.534080028533936
p014,jit-fix,retro,second,1,0.58640718460083
p014,jit-fix,retro,second,1,0.552886009216309
p014,jit-fix,pre,first,1,0.496941804885864
p014,jit-fix,pre,second,1,0.93480396270752
p014,jit-fix,retro,first,1,0.554667949676514
p014,jit-fix,pre,first,1,0.467227220535278
p014,jit-fix,pre,first,1,0.488815069198608
p014,jit-fix,retro,second,1,0.499768972396851
p014,jit-fix,pre,second,1,0.491219997406006
p014,jit-fix,pre,second,1,0.600570917129517
p014,jit-fix,retro,second,1,0.534639835357666
p014,jit-fix,pre,second,1,0.524632930755615
p014,jit-fix,retro,first,1,0.535243034362793
p014,jit-fix,pre,first,1,0.425050973892212
p014,jit-fix,pre,second,1,0.536034107208252
p014,jit-fix,retro,first,1,0.611790180206299
p014,jit-fix,pre,second,1,0.454179048538208
p014,jit-fix,pre,first,1,0.565070867538452
p014,jit-fix,pre,first,1,0.455458164215088
p014,jit-fix,pre,first,1,0.604852914810181
p014,jit-fix,pre,second,1,0.668560028076172
p014,jit-fix,retro,second,1,0.640922069549561
p014,jit-fix,retro,first,1,1.13441586494446
p014,jit-fix,retro,first,1,0.465111970901489
p014,jit-fix,retro,second,1,0.73218297958374
p014,jit-fix,retro,second,1,0.592801809310913
p014,jit-fix,pre,second,1,0.484362840652466
p014,jit-fix,retro,first,1,0.450350999832153
p014,jit-fix,pre,first,1,0.661049842834473
p014,jit-fix,retro,first,1,0.441765069961548
p014,jit-fix,pre,first,1,0.488615036010742
p014,jit-fix,pre,first,1,0.484220027923584
p014,jit-fix,pre,first,1,0.589118003845215
p014,jit-fix,pre,first,1,0.564037084579468
p014,jit-fix,pre,second,1,0.581827163696289
p014,jit-fix,pre,first,0,1.38941597938538
p014,jit-fix,retro,second,1,0.509561061859131
p014,jit-fix,retro,second,1,0.494544982910156
p014,jit-fix,retro,second,1,0.752869844436646
p014,jit-fix,pre,second,1,0.604950904846191
p014,jit-fix,pre,first,1,0.480547904968262
p014,jit-fix,retro,second,1,0.529786825180054
p014,jit-fix,retro,first,1,0.547296047210693
p014,jit-fix,retro,first,0,0.611264228820801
p014,jit-fix,pre,second,1,0.582266092300415
p014,jit-fix,pre,first,1,0.428829193115234
p014,jit-fix,pre,second,1,0.509936094284058
p014,jit-fix,retro,second,1,0.464564085006714
p014,jit-fix,pre,second,1,0.564172029495239
p014,jit-fix,pre,first,1,0.59002685546875
p014,jit-fix,retro,second,1,0.672085046768188
p014,jit-fix,retro,first,1,0.574790954589844
p014,jit-fix,pre,second,1,0.57219409942627
p014,jit-fix,retro,first,1,0.58504581451416
p014,jit-fix,retro,first,1,0.515043973922729
p014,jit-fix,retro,first,1,0.712270021438599
p014,jit-fix,retro,second,1,0.641980171203613
p014,jit-fix,retro,first,1,0.479191064834595
p014,jit-fix,retro,first,1,0.438858985900879
p015,jit-fix,retro,second,1,0.510105848312378
p015,jit-fix,pre,second,0,1.92039680480957
p015,jit-fix,pre,second,1,1.61206793785095
p015,jit-fix,retro,first,0,0.840155124664307
p015,jit-fix,retro,first,0,0.475819110870361
p015,jit-fix,retro,first,1,0.412759065628052
p015,jit-fix,pre,second,1,0.597525835037231
p015,jit-fix,retro,second,1,0.545511960983276
p015,jit-fix,retro,first,1,0.543948888778687
p015,jit-fix,pre,first,1,0.581440925598145
p015,jit-fix,retro,second,1,0.689771175384521
p015,jit-fix,pre,first,1,0.520931005477905
p015,jit-fix,pre,first,1,0.73888897895813
p015,jit-fix,pre,second,1,0.512535095214844
p015,jit-fix,pre,second,1,0.366127014160156
p015,jit-fix,retro,second,1,0.422336101531982
p015,jit-fix,pre,first,1,1.14407396316528
p015,jit-fix,pre,first,1,0.427797079086304
p015,jit-fix,retro,second,1,0.473994016647339
p015,jit-fix,retro,first,1,0.529438972473145
p015,jit-fix,retro,second,1,0.708802938461304
p015,jit-fix,pre,first,1,0.795571088790894
p015,jit-fix,retro,first,1,0.453069925308228
p015,jit-fix,retro,first,1,0.406139135360718
p015,jit-fix,pre,second,1,0.426290988922119
p015,jit-fix,retro,first,1,0.540832042694092
p015,jit-fix,retro,first,1,0.472754001617432
p015,jit-fix,pre,first,1,0.516056060791016
p015,jit-fix,retro,first,1,0.439901828765869
p015,jit-fix,pre,first,1,0.646224021911621
p015,jit-fix,retro,second,1,0.716943025588989
p015,jit-fix,pre,first,1,0.377627849578857
p015,jit-fix,retro,first,1,0.518126964569092
p015,jit-fix,retro,second,0,0.401685953140259
p015,jit-fix,retro,second,1,0.95946192741394
p015,jit-fix,retro,second,1,0.86894679069519
p015,jit-fix,pre,first,1,0.566553115844727
p015,jit-fix,retro,first,1,0.450396060943604
p015,jit-fix,retro,second,1,0.547523975372314
p015,jit-fix,pre,second,1,0.697222948074341
p015,jit-fix,retro,second,0,0.618919134140015
p015,jit-fix,pre,second,1,0.750820875167847
p015,jit-fix,retro,first,1,0.78313684463501
p015,jit-fix,pre,second,1,0.540948152542114
p015,jit-fix,pre,first,1,0.549257040023804
p015,jit-fix,retro,first,0,0.539381980895996
p015,jit-fix,pre,second,1,0.428560018539429
p015,jit-fix,retro,second,1,0.572700023651123
p015,jit-fix,pre,first,1,0.501238107681274
p015,jit-fix,retro,first,1,0.539575815200806
p015,jit-fix,pre,second,1,1.38492584228516
p015,jit-fix,retro,first,1,0.440026044845581
p015,jit-fix,pre,second,1,0.577572107315063
p015,jit-fix,pre,second,1,0.447143077850342
p015,jit-fix,pre,first,1,0.931043863296509
p015,jit-fix,pre,second,0,0.783922910690308
p015,jit-fix,pre,first,1,0.387009859085083
p015,jit-fix,retro,second,1,0.921772003173828
p015,jit-fix,pre,second,1,0.828089952468872
p015,jit-fix,pre,second,0,2.41467809677124
p015,jit-fix,retro,second,1,1.65322399139404
p015,jit-fix,retro,second,1,2.13317799568176
p015,jit-fix,pre,first,0,0.788609027862549
p015,jit-fix,pre,first,1,0.369665861129761
p015,fix-fix,pre,second,1,0.64153003692627
p015,fix-fix,retro,first,1,0.664974212646484
p015,fix-fix,pre,second,1,0.493258953094482
p015,fix-fix,pre,second,1,0.519243001937866
p015,fix-fix,pre,second,1,0.477690935134888
p015,fix-fix,pre,first,1,0.501614809036255
p015,fix-fix,pre,first,1,0.704193115234375
p015,fix-fix,pre,first,1,0.570143938064575
p015,fix-fix,retro,first,1,0.713072061538696
p015,fix-fix,retro,second,1,0.469377040863037
p015,fix-fix,pre,second,1,0.802038908004761
p015,fix-fix,retro,first,0,0.469630002975464
p015,fix-fix,pre,second,0,0.836003065109253
p015,fix-fix,retro,second,1,0.459022998809814
p015,fix-fix,retro,second,1,1.03279805183411
p015,fix-fix,pre,second,1,1.03716492652893
p015,fix-fix,pre,first,1,0.389596939086914
p015,fix-fix,pre,first,1,1.09331488609314
p015,fix-fix,retro,first,1,0.557982921600342
p015,fix-fix,retro,first,1,0.50125789642334
p015,fix-fix,retro,second,1,0.99471116065979
p015,fix-fix,pre,first,1,2.02135109901428
p015,fix-fix,pre,first,1,0.699970960617065
p015,fix-fix,pre,first,0,2.11032509803772
p015,fix-fix,retro,first,1,0.359477996826172
p015,fix-fix,pre,second,1,0.690201044082642
p015,fix-fix,pre,first,1,0.653290987014771
p015,fix-fix,pre,first,1,0.811906099319458
p015,fix-fix,retro,first,1,1.11965894699097
p015,fix-fix,pre,first,1,0.720762014389038
p015,fix-fix,retro,first,1,0.629188060760498
p015,fix-fix,retro,second,1,0.523575067520142
p015,fix-fix,retro,second,0,1.33213114738464
p015,fix-fix,retro,second,1,0.361289024353027
p015,fix-fix,retro,second,1,1.35402011871338
p015,fix-fix,retro,first,1,0.654762983322144
p015,fix-fix,pre,first,1,2.53287816047668
p015,fix-fix,retro,second,1,0.469485998153687
p015,fix-fix,pre,first,1,0.650245189666748
p015,fix-fix,retro,second,1,0.669806003570557
p015,fix-fix,pre,second,1,0.582633018493652
p015,fix-fix,retro,first,1,2.2585608959198
p015,fix-fix,retro,second,1,0.548793077468872
p015,fix-fix,pre,second,1,0.709954023361206
p015,fix-fix,retro,second,1,0.491907835006714
p015,fix-fix,pre,second,0,0.709834098815918
p015,fix-fix,retro,second,1,0.47115421295166
p015,fix-fix,pre,second,1,0.430325031280518
p015,fix-fix,pre,first,1,1.88658905029297
p015,fix-fix,pre,first,1,0.625284910202026
p015,fix-fix,retro,second,1,0.579346179962158
p015,fix-fix,retro,second,1,0.760233879089355
p015,fix-fix,retro,first,1,0.538880109786987
p015,fix-fix,pre,second,1,0.698333024978638
p015,fix-fix,retro,first,1,0.488764047622681
p015,fix-fix,retro,first,1,0.473390102386475
p015,fix-fix,retro,first,1,0.523406028747559
p015,fix-fix,retro,first,1,0.368722915649414
p015,fix-fix,pre,first,1,1.44312810897827
p015,fix-fix,retro,first,1,0.971779108047485
p015,fix-fix,retro,second,1,0.57135009765625
p015,fix-fix,pre,second,1,0.715368986129761
p015,fix-fix,pre,second,1,0.650293111801147
p015,fix-fix,pre,second,1,0.540663957595825
p015,fix-jit,pre,second,0,0.786725044250488
p015,fix-jit,pre,first,1,0.562870979309082
p015,fix-jit,pre,first,1,0.752971172332764
p015,fix-jit,pre,second,1,1.54179120063782
p015,fix-jit,retro,second,1,0.41562294960022
p015,fix-jit,pre,second,1,0.950569868087769
p015,fix-jit,retro,second,1,0.496023893356323
p015,fix-jit,pre,second,1,0.636826038360596
p015,fix-jit,retro,second,1,0.388511896133423
p015,fix-jit,retro,first,1,0.933722019195557
p015,fix-jit,pre,second,1,0.53932785987854
p015,fix-jit,retro,second,1,0.516326904296875
p015,fix-jit,retro,second,1,0.512668132781982
p015,fix-jit,retro,first,1,0.421983957290649
p015,fix-jit,retro,second,0,0.628097057342529
p015,fix-jit,retro,second,1,0.376573801040649
p015,fix-jit,pre,first,1,0.673175096511841
p015,fix-jit,retro,first,1,2.33995413780212
p015,fix-jit,retro,first,1,0.552064895629883
p015,fix-jit,retro,second,1,1.16236400604248
p015,fix-jit,retro,first,1,0.541989803314209
p015,fix-jit,pre,first,1,0.598478078842163
p015,fix-jit,pre,second,1,0.66232705116272
p015,fix-jit,pre,first,1,0.410159111022949
p015,fix-jit,retro,second,1,0.517539024353027
p015,fix-jit,retro,first,1,0.689806938171387
p015,fix-jit,pre,second,0,1.06332302093506
p015,fix-jit,pre,first,1,1.14193606376648
p015,fix-jit,pre,second,1,0.493218898773193
p015,fix-jit,pre,first,1,0.564249992370605
p015,fix-jit,retro,first,1,0.560529947280884
p015,fix-jit,pre,first,1,0.431689023971558
p015,fix-jit,retro,second,1,0.478610992431641
p015,fix-jit,pre,second,1,0.508470058441162
p015,fix-jit,retro,second,1,0.559073209762573
p015,fix-jit,pre,first,1,0.427101850509644
p015,fix-jit,pre,second,1,0.691915988922119
p015,fix-jit,pre,first,0,1.31658720970154
p015,fix-jit,pre,first,1,0.468590974807739
p015,fix-jit,pre,first,1,2.9102737903595
p015,fix-jit,retro,second,1,0.709915161132812
p015,fix-jit,pre,first,1,0.719390869140625
p015,fix-jit,pre,second,1,0.609699010848999
p015,fix-jit,retro,second,1,0.427116870880127
p015,fix-jit,pre,first,1,0.414048194885254
p015,fix-jit,retro,first,1,0.457341909408569
p015,fix-jit,pre,second,1,0.44983696937561
p015,fix-jit,retro,first,1,0.396687984466553
p015,fix-jit,retro,first,1,0.408746004104614
p015,fix-jit,retro,first,1,0.372286081314087
p015,fix-jit,pre,second,1,0.574806928634644
p015,fix-jit,retro,second,1,0.755456924438477
p015,fix-jit,pre,first,1,0.612118005752563
p015,fix-jit,pre,second,1,0.589588165283203
p015,fix-jit,retro,second,1,0.42930793762207
p015,fix-jit,retro,first,0,1.51296496391296
p015,fix-jit,retro,second,1,0.691182851791382
p015,fix-jit,pre,second,1,0.907204151153564
p015,fix-jit,retro,first,1,1.06273603439331
p015,fix-jit,pre,second,0,0.408927202224731
p015,fix-jit,retro,first,1,0.467907905578613
p015,fix-jit,retro,first,1,0.674084901809692
p015,fix-jit,pre,first,1,1.07157182693481
p015,fix-jit,retro,first,1,0.557981014251709
p016,jit-fix,pre,second,1,0.652048826217651
p016,jit-fix,retro,second,0,0.830575942993164
p016,jit-fix,retro,second,1,0.84285306930542
p016,jit-fix,pre,second,1,0.479460954666138
p016,jit-fix,retro,second,1,0.541085004806519
p016,jit-fix,retro,first,1,0.484156131744385
p016,jit-fix,retro,first,0,0.622756004333496
p016,jit-fix,pre,second,1,0.524884939193726
p016,jit-fix,retro,second,1,0.464910984039307
p016,jit-fix,pre,first,1,0.474149942398071
p016,jit-fix,retro,second,1,0.599499940872192
p016,jit-fix,pre,first,0,1.0109179019928
p016,jit-fix,pre,second,1,0.975636959075928
p016,jit-fix,pre,second,1,0.533406972885132
p016,jit-fix,retro,second,1,0.547673940658569
p016,jit-fix,retro,first,1,0.431003093719482
p016,jit-fix,retro,second,1,0.467355012893677
p016,jit-fix,pre,second,0,0.685625076293945
p016,jit-fix,retro,second,1,1.71565008163452
p016,jit-fix,pre,first,0,5.48275685310364
p016,jit-fix,pre,second,1,0.530297040939331
p016,jit-fix,retro,first,0,0.59652304649353
p016,jit-fix,retro,second,0,1.81759405136108
p016,jit-fix,retro,first,0,1.18993806838989
p016,jit-fix,pre,second,1,0.417032957077026
p016,jit-fix,pre,second,1,0.575273990631104
p016,jit-fix,pre,first,1,0.598958969116211
p016,jit-fix,pre,second,1,0.526440858840942
p016,jit-fix,pre,second,1,0.478378057479858
p016,jit-fix,pre,first,1,0.544543027877808
p016,jit-fix,pre,second,1,0.394951105117798
p016,jit-fix,retro,first,0,0.567030906677246
p016,jit-fix,pre,first,0,2.92927479743958
p016,jit-fix,pre,first,0,5.53513383865356
p016,jit-fix,pre,first,1,0.656677961349487
p016,jit-fix,retro,second,1,0.554133892059326
p016,jit-fix,pre,second,1,0.876545190811157
p016,jit-fix,retro,first,0,4.29244112968445
p016,jit-fix,retro,first,1,0.484724998474121
p016,jit-fix,retro,second,1,0.898914098739624
p016,jit-fix,retro,first,0,0.49734902381897
p016,jit-fix,pre,first,1,0.428908109664917
p016,jit-fix,retro,first,1,0.554121017456055
p016,jit-fix,pre,second,1,1.17757201194763
p016,jit-fix,retro,first,1,0.587244987487793
p016,jit-fix,retro,first,1,0.549821853637695
p016,jit-fix,pre,second,1,2.20730209350586
p016,jit-fix,pre,first,0,0.548043012619019
p016,jit-fix,retro,first,1,0.533743143081665
p016,jit-fix,retro,second,1,0.537436962127686
p016,jit-fix,retro,first,1,0.405225038528442
p016,jit-fix,pre,first,1,0.425498008728027
p016,jit-fix,pre,second,1,0.448708057403564
p016,jit-fix,retro,second,0,0.986708164215088
p016,jit-fix,retro,second,1,0.571054935455322
p016,jit-fix,retro,first,1,0.475647926330566
p016,jit-fix,pre,first,1,0.398988008499146
p016,jit-fix,pre,first,0,1.19465494155884
p016,jit-fix,pre,first,1,0.502644062042236
p016,jit-fix,pre,first,1,0.440137147903442
